,longitude,latitude,lac_id,cell_id,timestamp,imsi
3194,123.42086029999999,41.81906128,16789,67295541,2018--10--03 07:34:35,460000095079109575
3197,123.42086029999999,41.81906128,16789,67295541,2018--10--03 07:43:20,460000095079109575
3195,123.42086029999999,41.81906128,16789,67295541,2018--10--03 08:05:18,460000095079109575
5244,123.4206696,41.81819916,16789,55523409,2018--10--03 08:16:27,460000095079109575
5008,123.41667179999999,41.8102417,16789,67291405,2018--10--03 09:02:46,460000095079109575
5009,123.41667179999999,41.8102417,16789,67291405,2018--10--03 09:25:05,460000095079109575
1469,123.40065,41.79916,16655,67684149,2018--10--03 09:53:31,460000095079109575
5238,123.3921814,41.78488922,16884,60122510,2018--10--03 09:57:12,460000095079109575
5232,123.35043329999999,41.70307922,16650,67543603,2018--10--03 10:31:25,460000095079109575
5227,123.35043329999999,41.70307922,16650,67543603,2018--10--03 10:33:26,460000095079109575
5233,123.35043329999999,41.70307922,16650,67543563,2018--10--03 10:59:32,460000095079109575
5235,123.35043329999999,41.70307922,16650,67543563,2018--10--03 11:17:12,460000095079109575
5234,123.35043329999999,41.70307922,16650,67543563,2018--10--03 11:20:16,460000095079109575
5228,123.35043329999999,41.70307922,16650,67543603,2018--10--03 11:32:15,460000095079109575
5231,123.35043329999999,41.70307922,16650,67543603,2018--10--03 11:33:47,460000095079109575
5230,123.35043329999999,41.70307922,16650,67543603,2018--10--03 11:50:54,460000095079109575
5229,123.35043329999999,41.70307922,16650,67543603,2018--10--03 11:54:06,460000095079109575
5240,123.35043329999999,41.70307922,16650,67543565,2018--10--03 12:01:12,460000095079109575
5236,123.33721159999999,41.52492142,16648,54565705,2018--10--03 12:20:51,460000095079109575
5242,123.32251740000001,41.52254868,16648,68118797,2018--10--03 12:21:39,460000095079109575
5243,123.32251740000001,41.52254868,16648,68118797,2018--10--03 12:21:43,460000095079109575
5241,123.20349879999999,41.37300873,16866,13445272,2018--10--03 12:31:13,460000095079109575
5237,122.88127140000002,41.14147186,16770,2670603,2018--10--03 12:49:40,460000095079109575
8594,123.4140396,41.79716873,16789,68038165,2018--10--03 00:06:46,460000095080923032
8595,123.4140396,41.79716873,16789,68038165,2018--10--03 00:06:56,460000095080923032
8656,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:07:46,460000095080923032
8662,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:08:32,460000095080923032
8608,123.4140396,41.79716873,16789,68038165,2018--10--03 00:09:22,460000095080923032
2646,123.41381840000001,41.79597855,16655,67441931,2018--10--03 00:10:10,460000095080923032
8597,123.4140396,41.79716873,16789,68038165,2018--10--03 00:13:50,460000095080923032
8598,123.4140396,41.79716873,16789,68038165,2018--10--03 00:17:16,460000095080923032
8599,123.4140396,41.79716873,16789,68038165,2018--10--03 00:17:16,460000095080923032
8600,123.4140396,41.79716873,16789,68038165,2018--10--03 00:17:43,460000095080923032
8601,123.4140396,41.79716873,16789,68038165,2018--10--03 00:17:45,460000095080923032
8602,123.4140396,41.79716873,16789,68038165,2018--10--03 00:18:00,460000095080923032
8603,123.4140396,41.79716873,16789,68038165,2018--10--03 00:18:26,460000095080923032
8596,123.4140396,41.79716873,16789,68038165,2018--10--03 00:19:37,460000095080923032
8663,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:20:52,460000095080923032
8609,123.4140396,41.79716873,16789,68038165,2018--10--03 00:21:48,460000095080923032
8661,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:23:22,460000095080923032
8606,123.4140396,41.79716873,16789,68038165,2018--10--03 00:25:15,460000095080923032
8607,123.4140396,41.79716873,16789,68038165,2018--10--03 00:25:17,460000095080923032
8657,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:28:56,460000095080923032
8658,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:29:00,460000095080923032
8659,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:29:00,460000095080923032
8605,123.4140396,41.79716873,16789,68038165,2018--10--03 00:38:20,460000095080923032
8604,123.4140396,41.79716873,16789,68038165,2018--10--03 00:38:48,460000095080923032
8660,123.41381840000001,41.79597855,16655,67441981,2018--10--03 00:41:04,460000095080923032
8610,123.4140396,41.79716873,16789,68038165,2018--10--03 00:43:11,460000095080923032
5220,123.41519170000001,41.79349136,16640,67444020,2018--10--03 00:49:34,460000095080923032
922,123.4161072,41.78958893,16401,67447357,2018--10--03 00:50:26,460000095080923032
8689,123.4028625,41.77616882,16884,67460363,2018--10--03 00:52:55,460000095080923032
8690,123.39913940000001,41.76868820000001,16788,67465012,2018--10--03 00:53:46,460000095080923032
8693,123.40277859999999,41.77338028,16788,67462413,2018--10--03 00:55:01,460000095080923032
8701,123.40525819999999,41.76921844,16788,67464715,2018--10--03 00:56:08,460000095080923032
8571,123.40450290000001,41.76560974,16788,67466273,2018--10--03 00:59:59,460000095080923032
8695,123.39913940000001,41.76868820000001,16788,67464971,2018--10--03 01:01:07,460000095080923032
8672,123.40450290000001,41.76560974,16788,67466303,2018--10--03 01:04:16,460000095080923032
2315,123.3988419,41.75511932,16788,67374899,2018--10--03 01:07:45,460000095080923032
8569,123.40450290000001,41.76560974,16788,67466273,2018--10--03 01:08:43,460000095080923032
8566,123.40450290000001,41.76560974,16788,67466271,2018--10--03 01:10:16,460000095080923032
2316,123.3988419,41.75511932,16788,67374899,2018--10--03 01:13:31,460000095080923032
2317,123.3988419,41.75511932,16788,67374899,2018--10--03 01:16:29,460000095080923032
8572,123.40450290000001,41.76560974,16788,67466273,2018--10--03 01:21:06,460000095080923032
8570,123.40450290000001,41.76560974,16788,67466273,2018--10--03 01:57:10,460000095080923032
8681,123.40450290000001,41.76560974,16788,67466303,2018--10--03 02:00:39,460000095080923032
8573,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:13:18,460000095080923032
7259,123.4031906,41.7634201,16788,67468085,2018--10--03 02:14:31,460000095080923032
8574,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:17:33,460000095080923032
8678,123.40450290000001,41.76560974,16788,67466303,2018--10--03 02:22:24,460000095080923032
8582,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:30:43,460000095080923032
8575,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:36:31,460000095080923032
8576,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:42:45,460000095080923032
8673,123.40450290000001,41.76560974,16788,67466303,2018--10--03 02:45:31,460000095080923032
8577,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:46:48,460000095080923032
8581,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:52:08,460000095080923032
8591,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:56:04,460000095080923032
8676,123.40450290000001,41.76560974,16788,67466303,2018--10--03 02:59:09,460000095080923032
8578,123.40450290000001,41.76560974,16788,67466273,2018--10--03 02:59:28,460000095080923032
8583,123.40450290000001,41.76560974,16788,67466273,2018--10--03 03:04:29,460000095080923032
8584,123.40450290000001,41.76560974,16788,67466273,2018--10--03 03:05:50,460000095080923032
8559,123.40450290000001,41.76560974,16788,67466271,2018--10--03 03:32:34,460000095080923032
8554,123.40450290000001,41.76560974,16788,67466271,2018--10--03 04:31:18,460000095080923032
8567,123.40450290000001,41.76560974,16788,67466271,2018--10--03 04:50:53,460000095080923032
8555,123.40450290000001,41.76560974,16788,67466271,2018--10--03 05:00:51,460000095080923032
8562,123.40450290000001,41.76560974,16788,67466271,2018--10--03 05:20:13,460000095080923032
8683,123.40450290000001,41.76560974,16788,67466303,2018--10--03 05:39:48,460000095080923032
8565,123.40450290000001,41.76560974,16788,67466271,2018--10--03 05:46:21,460000095080923032
8588,123.40450290000001,41.76560974,16788,67466273,2018--10--03 05:59:33,460000095080923032
8556,123.40450290000001,41.76560974,16788,67466271,2018--10--03 06:10:09,460000095080923032
8557,123.40450290000001,41.76560974,16788,67466271,2018--10--03 06:10:35,460000095080923032
8563,123.40450290000001,41.76560974,16788,67466271,2018--10--03 06:58:12,460000095080923032
8682,123.40450290000001,41.76560974,16788,67466303,2018--10--03 07:05:14,460000095080923032
8561,123.40450290000001,41.76560974,16788,67466271,2018--10--03 08:30:30,460000095080923032
8560,123.40450290000001,41.76560974,16788,67466271,2018--10--03 08:47:18,460000095080923032
8685,123.40450290000001,41.76560974,16788,67466303,2018--10--03 09:20:40,460000095080923032
8688,123.40450290000001,41.76560974,16788,67466303,2018--10--03 09:41:01,460000095080923032
8684,123.40450290000001,41.76560974,16788,67466303,2018--10--03 09:46:49,460000095080923032
8680,123.40450290000001,41.76560974,16788,67466303,2018--10--03 09:47:04,460000095080923032
8585,123.40450290000001,41.76560974,16788,67466273,2018--10--03 09:50:41,460000095080923032
8587,123.40450290000001,41.76560974,16788,67466273,2018--10--03 09:53:42,460000095080923032
8586,123.40450290000001,41.76560974,16788,67466273,2018--10--03 10:01:50,460000095080923032
8564,123.40450290000001,41.76560974,16788,67466271,2018--10--03 10:16:11,460000095080923032
8686,123.40450290000001,41.76560974,16788,67466303,2018--10--03 10:23:49,460000095080923032
8674,123.40450290000001,41.76560974,16788,67466303,2018--10--03 10:25:01,460000095080923032
8679,123.40450290000001,41.76560974,16788,67466303,2018--10--03 10:25:01,460000095080923032
8592,123.40450290000001,41.76560974,16788,67466273,2018--10--03 10:33:22,460000095080923032
8593,123.40450290000001,41.76560974,16788,67466273,2018--10--03 10:34:12,460000095080923032
8579,123.40450290000001,41.76560974,16788,67466273,2018--10--03 10:49:22,460000095080923032
8687,123.40450290000001,41.76560974,16788,67466303,2018--10--03 10:54:34,460000095080923032
8675,123.40450290000001,41.76560974,16788,67466303,2018--10--03 10:54:53,460000095080923032
8580,123.40450290000001,41.76560974,16788,67466273,2018--10--03 11:13:40,460000095080923032
8697,123.39913940000001,41.76868820000001,16788,67465013,2018--10--03 11:44:30,460000095080923032
8691,123.40654750000002,41.76696014,16788,61708429,2018--10--03 11:45:40,460000095080923032
8558,123.40450290000001,41.76560974,16788,67466271,2018--10--03 11:52:36,460000095080923032
8694,123.39913940000001,41.76868820000001,16788,67464971,2018--10--03 11:55:19,460000095080923032
5584,123.39353179999999,41.80329132,16887,60672142,2018--10--03 12:10:24,460000095080923032
5462,123.40216059999999,41.8132515,16789,67677963,2018--10--03 12:12:01,460000095080923032
8545,123.4061737,41.83095169,16644,67668285,2018--10--03 12:29:13,460000095080923032
8552,123.4061737,41.83095169,16644,67668285,2018--10--03 12:37:31,460000095080923032
8546,123.4061737,41.83095169,16644,67668285,2018--10--03 12:43:09,460000095080923032
8547,123.4061737,41.83095169,16644,67668285,2018--10--03 12:45:02,460000095080923032
8548,123.4061737,41.83095169,16644,67668285,2018--10--03 13:14:56,460000095080923032
8696,123.4061737,41.83095169,16644,67668237,2018--10--03 13:43:30,460000095080923032
8550,123.4061737,41.83095169,16644,67668285,2018--10--03 14:09:09,460000095080923032
8551,123.4061737,41.83095169,16644,67668285,2018--10--03 14:40:53,460000095080923032
8549,123.4061737,41.83095169,16644,67668285,2018--10--03 14:41:33,460000095080923032
8553,123.4061737,41.83095169,16644,67668285,2018--10--03 15:07:55,460000095080923032
8700,123.41059879999999,41.8341217,16644,67686197,2018--10--03 15:21:22,460000095080923032
7261,123.43798829999999,41.74845123,16402,67506445,2018--10--03 15:42:18,460000095080923032
8692,123.44751740000001,41.79740906,16883,12942477,2018--10--03 18:16:22,460000095080923032
7916,123.4596024,41.80141068,16883,12943245,2018--10--03 18:19:38,460000095080923032
1681,123.4638138,41.80162811,16407,68100147,2018--10--03 19:50:20,460000095080923032
3452,123.4589996,41.80213165,16407,67198733,2018--10--03 20:04:59,460000095080923032
8698,123.45439909999999,41.80009079,16407,67197197,2018--10--03 21:11:32,460000095080923032
8702,123.4421463,41.80107879999999,16407,67197749,2018--10--03 21:15:55,460000095080923032
6723,123.4267578,41.80054855,16640,67577869,2018--10--03 21:23:00,460000095080923032
8699,123.42003629999999,41.77737045,16401,67577119,2018--10--03 21:34:12,460000095080923032
8677,123.40450290000001,41.76560974,16788,67466303,2018--10--03 21:52:24,460000095080923032
8589,123.40450290000001,41.76560974,16788,67466273,2018--10--03 22:47:00,460000095080923032
8568,123.40450290000001,41.76560974,16788,67466273,2018--10--03 22:57:18,460000095080923032
8590,123.40450290000001,41.76560974,16788,67466273,2018--10--03 23:07:10,460000095080923032
4781,123.42732240000002,41.80459976,16789,67437108,2018--10--03 00:18:14,460000095080958864
4777,123.42732240000002,41.80459976,16789,67437108,2018--10--03 00:56:12,460000095080958864
4770,123.42732240000002,41.80459976,16789,67437108,2018--10--03 01:12:24,460000095080958864
4778,123.42732240000002,41.80459976,16789,67437108,2018--10--03 03:20:58,460000095080958864
4775,123.42732240000002,41.80459976,16789,67437108,2018--10--03 06:38:16,460000095080958864
4769,123.42732240000002,41.80459976,16789,67437108,2018--10--03 08:13:44,460000095080958864
4771,123.42732240000002,41.80459976,16789,67437108,2018--10--03 10:18:28,460000095080958864
4765,123.42732240000002,41.80459976,16789,67437108,2018--10--03 10:18:58,460000095080958864
4774,123.42732240000002,41.80459976,16789,67437108,2018--10--03 10:20:50,460000095080958864
4766,123.42732240000002,41.80459976,16789,67437108,2018--10--03 11:56:00,460000095080958864
4776,123.42732240000002,41.80459976,16789,67437108,2018--10--03 12:27:09,460000095080958864
4773,123.42732240000002,41.80459976,16789,67437108,2018--10--03 12:59:37,460000095080958864
4767,123.42732240000002,41.80459976,16789,67437108,2018--10--03 13:00:17,460000095080958864
4772,123.42732240000002,41.80459976,16789,67437108,2018--10--03 13:09:50,460000095080958864
4768,123.42732240000002,41.80459976,16789,67437108,2018--10--03 13:17:30,460000095080958864
4780,123.42732240000002,41.80459976,16789,67437108,2018--10--03 13:53:45,460000095080958864
4782,123.42732240000002,41.80459976,16789,67437108,2018--10--03 14:14:38,460000095080958864
4779,123.42732240000002,41.80459976,16789,67437108,2018--10--03 14:28:53,460000095080958864
4783,123.42732240000002,41.80459976,16789,67437108,2018--10--03 14:34:48,460000095080958864
4761,123.42796329999999,41.80072021,16640,68078869,2018--10--03 15:41:41,460000095080958864
4786,123.42732240000002,41.80459976,16789,67437068,2018--10--03 15:44:46,460000095080958864
4818,123.4267578,41.80054855,16640,67577917,2018--10--03 15:48:28,460000095080958864
4819,123.4267578,41.80054855,16640,67577917,2018--10--03 15:49:18,460000095080958864
4784,123.42732240000002,41.80459976,16789,67437068,2018--10--03 15:50:13,460000095080958864
4785,123.42732240000002,41.80459976,16789,67437068,2018--10--03 15:50:13,460000095080958864
4764,123.42796329999999,41.80072021,16640,68078869,2018--10--03 16:07:09,460000095080958864
4788,123.4267578,41.80054855,16640,67577908,2018--10--03 16:16:43,460000095080958864
4762,123.42796329999999,41.80072021,16640,68078869,2018--10--03 17:06:09,460000095080958864
4763,123.42796329999999,41.80072021,16640,68078869,2018--10--03 17:08:35,460000095080958864
4789,123.4267578,41.80054855,16640,67577908,2018--10--03 17:26:35,460000095080958864
4790,123.4277267,41.80987929999999,16789,67573260,2018--10--03 17:33:09,460000095080958864
3171,123.4148865,41.85251999,16644,67593996,2018--10--03 17:43:18,460000095080958864
4805,123.4176178,41.85372162,16644,67669260,2018--10--03 17:44:20,460000095080958864
4807,123.4087219,41.85224915,16644,67669811,2018--10--03 17:46:49,460000095080958864
4828,123.39823909999998,41.85168076,16409,68119309,2018--10--03 17:53:14,460000095080958864
4827,123.39823909999998,41.85168076,16409,68119309,2018--10--03 17:57:22,460000095080958864
4826,123.39823909999998,41.85168076,16409,68119309,2018--10--03 19:07:09,460000095080958864
4791,123.39813229999999,41.84843826,16409,235156236,2018--10--03 20:05:25,460000095080958864
4792,123.40460209999999,41.84236145,16644,2547005,2018--10--03 20:25:33,460000095080958864
4793,123.40460209999999,41.84236145,16644,2547005,2018--10--03 20:30:22,460000095080958864
4795,123.40460209999999,41.84236145,16644,2547005,2018--10--03 20:30:38,460000095080958864
4794,123.40460209999999,41.84236145,16644,2547005,2018--10--03 20:31:24,460000095080958864
4810,123.40460209999999,41.84236145,16644,2546956,2018--10--03 20:42:37,460000095080958864
4825,123.40773770000001,41.83958817,16644,67656203,2018--10--03 20:44:20,460000095080958864
4820,123.41139220000001,41.83663177,16644,235145228,2018--10--03 20:56:53,460000095080958864
4829,123.41139220000001,41.83663177,16644,235145229,2018--10--03 21:02:54,460000095080958864
1319,123.41336059999999,41.82601166,16644,67291187,2018--10--03 21:22:01,460000095080958864
4823,123.400322,41.82603073,16644,67668493,2018--10--03 22:22:32,460000095080958864
4821,123.39913940000001,41.82085037,16409,67652107,2018--10--03 22:23:21,460000095080958864
4796,123.39015959999999,41.82489014,16409,235159359,2018--10--03 22:25:19,460000095080958864
4834,123.3857422,41.82580185,16409,12610692,2018--10--03 22:26:51,460000095080958864
4797,123.3876038,41.82257843,16409,67652741,2018--10--03 22:29:40,460000095080958864
4798,123.3876038,41.82257843,16409,67652741,2018--10--03 22:32:47,460000095080958864
4802,123.38906100000001,41.82654953,16409,67665184,2018--10--03 22:38:33,460000095080958864
4830,123.393837,41.82297134,16409,67646221,2018--10--03 22:41:24,460000095080958864
2577,123.40870670000001,41.80638123,16789,249616140,2018--10--03 22:49:33,460000095080958864
4812,123.4101105,41.80524063,16789,54538833,2018--10--03 22:51:10,460000095080958864
4811,123.4101105,41.80524063,16789,54538833,2018--10--03 22:51:38,460000095080958864
6870,123.3870163,41.84881973,16797,235145022,2018--10--03 02:33:15,460000095080968055
6872,123.3870163,41.84881973,16797,235145022,2018--10--03 04:47:52,460000095080968055
6852,123.4065933,41.85773087,16792,2241077,2018--10--03 05:03:18,460000095080968055
6779,123.3848801,41.81599045,16887,67635764,2018--10--03 05:15:44,460000095080968055
6923,123.42067720000001,41.81034851,16789,67570237,2018--10--03 05:20:18,460000095080968055
6020,123.47939299999999,41.80709839,16885,67228960,2018--10--03 05:38:39,460000095080968055
5785,123.3919601,41.81158066,16789,235161397,2018--10--03 05:45:42,460000095080968055
3558,123.39034270000002,41.84566116,16409,67649343,2018--10--03 05:59:49,460000095080968055
3559,123.39034270000002,41.84566116,16409,67649343,2018--10--03 06:05:59,460000095080968055
6871,123.3870163,41.84881973,16797,235145022,2018--10--03 06:10:59,460000095080968055
6869,123.3870163,41.84881973,16797,235145022,2018--10--03 06:11:09,460000095080968055
5256,123.35838319999999,41.85480118,16797,55554889,2018--10--03 06:17:54,460000095080968055
6866,123.3844376,41.8519783,16797,13066885,2018--10--03 06:19:09,460000095080968055
6916,123.3943405,41.85129929,16409,67643198,2018--10--03 06:44:38,460000095080968055
3557,123.39034270000002,41.84566116,16409,67649343,2018--10--03 06:52:22,460000095080968055
6868,123.4122696,41.85971069,16792,61404569,2018--10--03 06:54:02,460000095080968055
6858,123.36248020000001,41.85189056,16797,61405315,2018--10--03 07:22:35,460000095080968055
6859,123.36248020000001,41.85189056,16797,61405315,2018--10--03 07:40:48,460000095080968055
6865,123.3844376,41.8519783,16797,13066885,2018--10--03 07:47:57,460000095080968055
3565,123.3870163,41.84881973,16797,235145013,2018--10--03 08:31:26,460000095080968055
6853,123.4065933,41.85773087,16792,2241077,2018--10--03 08:50:51,460000095080968055
6850,123.4065933,41.85773087,16792,2241077,2018--10--03 08:53:03,460000095080968055
6851,123.4065933,41.85773087,16792,2241077,2018--10--03 08:54:11,460000095080968055
6917,123.3943405,41.85129929,16409,67643198,2018--10--03 09:10:13,460000095080968055
3548,123.39034270000002,41.84566116,16409,67649341,2018--10--03 09:19:03,460000095080968055
3551,123.39034270000002,41.84566116,16409,67649341,2018--10--03 09:19:03,460000095080968055
6863,123.384758,41.84777069,16797,12592290,2018--10--03 09:20:34,460000095080968055
6924,123.384758,41.84777069,16797,12592260,2018--10--03 09:27:12,460000095080968055
6861,123.384758,41.84777069,16797,12592289,2018--10--03 09:27:34,460000095080968055
6862,123.384758,41.84777069,16797,12592290,2018--10--03 09:27:44,460000095080968055
4414,123.4065933,41.85773087,16792,2241037,2018--10--03 09:29:44,460000095080968055
6864,123.3975983,41.85319138,16792,235146558,2018--10--03 09:30:39,460000095080968055
6919,123.4065933,41.85773087,16792,2241087,2018--10--03 09:34:22,460000095080968055
4415,123.4065933,41.85773087,16792,2241037,2018--10--03 09:43:30,460000095080968055
6920,123.4065933,41.85773087,16792,2241087,2018--10--03 09:46:25,460000095080968055
6915,123.3943405,41.85129929,16409,67643198,2018--10--03 09:52:31,460000095080968055
6925,123.38324740000002,41.87324142,16797,249670196,2018--10--03 09:54:05,460000095080968055
6880,123.31288149999999,41.84870911,16642,249680149,2018--10--03 10:07:28,460000095080968055
6877,123.31288149999999,41.84870911,16642,249680149,2018--10--03 10:08:22,460000095080968055
6881,123.31288149999999,41.84870911,16642,249680149,2018--10--03 10:18:59,460000095080968055
6882,123.31288149999999,41.84870911,16642,249680149,2018--10--03 10:37:48,460000095080968055
6878,123.31288149999999,41.84870911,16642,249680149,2018--10--03 10:43:02,460000095080968055
6883,123.31288149999999,41.84870911,16642,249680149,2018--10--03 12:23:04,460000095080968055
6875,123.3786621,41.84878159,16797,60302468,2018--10--03 13:16:30,460000095080968055
6907,123.3786621,41.84878159,16797,60302467,2018--10--03 13:38:50,460000095080968055
6867,123.3717117,41.85139084,16797,67845388,2018--10--03 13:46:26,460000095080968055
6912,123.3901825,41.85216141,16792,235146813,2018--10--03 13:56:17,460000095080968055
6910,123.3901825,41.85216141,16792,235146813,2018--10--03 13:57:03,460000095080968055
6874,123.3786621,41.84878159,16797,60302468,2018--10--03 13:57:29,460000095080968055
6909,123.3901825,41.85216141,16792,235146813,2018--10--03 13:58:52,460000095080968055
6876,123.3786621,41.84878159,16797,60302468,2018--10--03 14:00:38,460000095080968055
6913,123.3901825,41.85216141,16792,235146813,2018--10--03 14:01:00,460000095080968055
6911,123.3901825,41.85216141,16792,235146813,2018--10--03 14:02:04,460000095080968055
6908,123.3901825,41.85216141,16792,235146813,2018--10--03 14:02:51,460000095080968055
6873,123.3786621,41.84878159,16797,60302468,2018--10--03 14:03:50,460000095080968055
3549,123.39034270000002,41.84566116,16409,67649341,2018--10--03 14:26:18,460000095080968055
3550,123.39034270000002,41.84566116,16409,67649341,2018--10--03 14:29:07,460000095080968055
6854,123.4065933,41.85773087,16792,2241077,2018--10--03 14:35:46,460000095080968055
6918,123.4065933,41.85773087,16792,2241087,2018--10--03 15:57:30,460000095080968055
4416,123.4065933,41.85773087,16792,2241037,2018--10--03 16:19:55,460000095080968055
6879,123.31288149999999,41.84870911,16642,249680149,2018--10--03 16:25:10,460000095080968055
3566,123.3870163,41.84881973,16797,235145013,2018--10--03 16:45:48,460000095080968055
3567,123.3870163,41.84881973,16797,235145013,2018--10--03 16:47:11,460000095080968055
4094,123.39048770000001,41.83256912,16409,235155212,2018--10--03 16:58:33,460000095080968055
6921,123.3895187,41.82957077,16409,2581004,2018--10--03 16:59:13,460000095080968055
5407,123.39260859999999,41.83023071,16409,67647245,2018--10--03 16:59:33,460000095080968055
6857,123.40944669999999,41.81962967,16644,67290891,2018--10--03 17:07:31,460000095080968055
6856,123.40944669999999,41.81962967,16644,67290891,2018--10--03 17:07:41,460000095080968055
1844,123.4106903,41.80588913,16789,67436595,2018--10--03 17:45:50,460000095080968055
1843,123.4106903,41.80588913,16789,67436595,2018--10--03 17:46:37,460000095080968055
1573,123.4106903,41.80588913,16789,67436575,2018--10--03 18:00:13,460000095080968055
1575,123.4106903,41.80588913,16789,67436575,2018--10--03 18:31:31,460000095080968055
1574,123.4106903,41.80588913,16789,67436575,2018--10--03 19:23:14,460000095080968055
1845,123.4106903,41.80588913,16789,67436595,2018--10--03 19:31:59,460000095080968055
1842,123.4106903,41.80588913,16789,67436595,2018--10--03 19:41:25,460000095080968055
1846,123.4106903,41.80588913,16789,67436595,2018--10--03 19:42:25,460000095080968055
2603,123.4106903,41.80588913,16789,67436605,2018--10--03 19:53:28,460000095080968055
2606,123.4106903,41.80588913,16789,67436605,2018--10--03 20:33:19,460000095080968055
2604,123.4106903,41.80588913,16789,67436605,2018--10--03 20:54:19,460000095080968055
2605,123.4106903,41.80588913,16789,67436605,2018--10--03 20:56:02,460000095080968055
2607,123.4106903,41.80588913,16789,67436605,2018--10--03 21:36:27,460000095080968055
6926,123.3824615,41.8199501,16409,54566984,2018--10--03 21:58:15,460000095080968055
6914,123.3943405,41.85129929,16409,67643198,2018--10--03 22:17:59,460000095080968055
6860,123.36248020000001,41.85189056,16797,61405315,2018--10--03 22:28:04,460000095080968055
6855,123.4065933,41.85773087,16792,2241077,2018--10--03 22:32:44,460000095080968055
4412,123.4065933,41.85773087,16792,2241037,2018--10--03 22:49:20,460000095080968055
4413,123.4065933,41.85773087,16792,2241037,2018--10--03 22:51:08,460000095080968055
4152,123.36750790000002,41.79407883,16794,67681805,2018--10--03 13:02:39,460000095083402469
4104,123.40065,41.79916,16655,67684107,2018--10--03 18:03:13,460000095083402469
287,123.4128571,41.80469894,16789,67436852,2018--10--03 19:38:37,460000095083402469
4148,123.4128571,41.80469894,16789,67436812,2018--10--03 19:41:57,460000095083402469
2199,123.3493729,41.79272079,16388,55818833,2018--10--03 20:40:08,460000095083402469
2287,123.3501892,41.79389191,16388,67637516,2018--10--03 20:40:23,460000095083402469
2201,123.3493729,41.79272079,16388,55818833,2018--10--03 20:40:35,460000095083402469
2336,123.3501892,41.79389191,16388,67637566,2018--10--03 20:40:38,460000095083402469
2338,123.3501892,41.79389191,16388,67637566,2018--10--03 20:44:48,460000095083402469
2339,123.3501892,41.79389191,16388,67637566,2018--10--03 20:46:45,460000095083402469
2337,123.3501892,41.79389191,16388,67637566,2018--10--03 20:47:30,460000095083402469
2202,123.3493729,41.79272079,16388,55818833,2018--10--03 20:51:28,460000095083402469
2288,123.3501892,41.79389191,16388,67637516,2018--10--03 22:06:23,460000095083402469
2200,123.3493729,41.79272079,16388,55818833,2018--10--03 23:01:00,460000095083402469
2340,123.3501892,41.79389191,16388,67637566,2018--10--03 23:11:17,460000095083402469
4113,123.348671,41.40481186,16868,237016125,2018--10--03 14:50:33,460000095083457844
4057,123.38453670000001,41.54256058,16642,235026197,2018--10--03 14:52:41,460000095083457844
4141,123.3806305,41.54835892,16642,235025685,2018--10--03 14:53:34,460000095083457844
1157,123.40508270000001,41.81103134,16642,249676045,2018--10--03 15:05:44,460000095083457844
4059,123.4329834,41.81972885,16789,61351556,2018--10--03 15:18:59,460000095083457844
4060,123.4403229,41.820598600000004,16642,2180669,2018--10--03 15:25:06,460000095083457844
4064,123.42867279999999,41.81935883,16789,12639620,2018--10--03 15:25:52,460000095083457844
4142,123.42195890000002,41.80764008,16789,234967052,2018--10--03 15:34:26,460000095083457844
4140,123.42485049999999,41.80847931,16789,67568181,2018--10--03 15:37:40,460000095083457844
4126,123.4195023,41.79898071,16640,67440189,2018--10--03 15:42:16,460000095083457844
4065,123.39936829999999,41.75222015,16788,67738419,2018--10--03 15:57:02,460000095083457844
4118,123.4026031,41.7406311,16788,67555595,2018--10--03 16:00:27,460000095083457844
4114,123.4019547,41.74487686,16788,249690933,2018--10--03 16:00:29,460000095083457844
4119,123.3872604,41.68149948,16399,60684301,2018--10--03 16:13:45,460000095083457844
4067,123.37325290000001,41.66904831,16386,2543115,2018--10--03 16:17:42,460000095083457844
4052,123.3495331,41.66714859,16386,67815436,2018--10--03 16:23:13,460000095083457844
4146,123.34864040000001,41.66754913,16386,67818763,2018--10--03 16:23:31,460000095083457844
4051,123.3495331,41.66714859,16386,67815436,2018--10--03 16:24:37,460000095083457844
4069,123.3458176,41.6639595,16386,67717182,2018--10--03 16:33:42,460000095083457844
4053,123.3458176,41.6639595,16386,67717171,2018--10--03 16:34:28,460000095083457844
4066,123.3458176,41.6639595,16386,67717131,2018--10--03 16:52:03,460000095083457844
4054,123.34710690000001,41.66733932,16386,67824651,2018--10--03 16:58:01,460000095083457844
